purchase_id,date,supplier_name,item_name,category,unit,quantity_purchased,unit_cost,total_cost,delivery_status,expected_delivery,payment_method,notes
P2654,2022-07-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 16, 9, 93","12.5, 1.2, 0.8, 0.1",185.7,Completed,,Bank Transfer,
P2655,2022-07-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 33, 9, 83","12.5, 1.2, 0.8, 0.1",305.1,Completed,,Bank Transfer,
P2656,2022-07-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 38, 6, 82","12.5, 1.2, 0.8, 0.1",258.6,Completed,,Bank Transfer,
P2657,2022-08-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 33, 10, 85","12.5, 1.2, 0.8, 0.1",256.1,Completed,,Bank Transfer,
P2658,2022-08-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 26, 10, 56","12.5, 1.2, 0.8, 0.1",257.3,Completed,,Bank Transfer,
P2659,2022-08-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 34, 6, 86","12.5, 1.2, 0.8, 0.1",216.7,Completed,,Bank Transfer,
P2660,2022-08-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 22, 10, 65","12.5, 1.2, 0.8, 0.1",278.4,Completed,,Bank Transfer,
P2661,2022-09-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 32, 9, 50","12.5, 1.2, 0.8, 0.1",125.6,Completed,,Bank Transfer,
P2662,2022-09-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 25, 6, 81","12.5, 1.2, 0.8, 0.1",105.4,Completed,,Bank Transfer,
P2663,2022-09-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 29, 9, 89","12.5, 1.2, 0.8, 0.1",225.9,Completed,,Bank Transfer,
P2664,2022-09-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 35, 7, 70","12.5, 1.2, 0.8, 0.1",229.6,Completed,,Bank Transfer,
P2665,2022-09-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 31, 10, 92","12.5, 1.2, 0.8, 0.1",291.9,Completed,,Bank Transfer,
P2666,2022-10-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 37, 7, 67","12.5, 1.2, 0.8, 0.1",219.2,Completed,,Bank Transfer,
P2667,2022-10-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 37, 5, 78","12.5, 1.2, 0.8, 0.1",156.2,Completed,,Bank Transfer,
P2668,2022-10-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 28, 6, 97","12.5, 1.2, 0.8, 0.1",260.6,Completed,,Bank Transfer,
P2669,2022-10-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 14, 8, 90","12.5, 1.2, 0.8, 0.1",257.2,Completed,,Bank Transfer,
P2670,2022-11-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 19, 10, 64","12.5, 1.2, 0.8, 0.1",224.7,Completed,,Bank Transfer,
P2671,2022-11-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 34, 8, 72","12.5, 1.2, 0.8, 0.1",229.4,Completed,,Bank Transfer,
P2672,2022-11-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 32, 8, 51","12.5, 1.2, 0.8, 0.1",149.9,Completed,,Bank Transfer,
P2673,2022-11-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 17, 7, 87","12.5, 1.2, 0.8, 0.1",197.2,Completed,,Bank Transfer,
P2674,2022-12-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 39, 9, 83","12.5, 1.2, 0.8, 0.1",199.8,Completed,,Bank Transfer,
P2675,2022-12-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 40, 10, 90","12.5, 1.2, 0.8, 0.1",252.5,Completed,,Bank Transfer,
P2676,2022-12-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 24, 9, 95","12.5, 1.2, 0.8, 0.1",120.5,Completed,,Bank Transfer,
P2677,2022-12-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 21, 9, 70","12.5, 1.2, 0.8, 0.1",264.4,Completed,,Bank Transfer,
P2678,2022-12-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 26, 6, 93","12.5, 1.2, 0.8, 0.1",282.8,Completed,,Bank Transfer,
P2679,2023-01-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 20, 8, 92","12.5, 1.2, 0.8, 0.1",289.6,Completed,,Bank Transfer,
P2680,2023-01-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 22, 8, 83","12.5, 1.2, 0.8, 0.1",128.6,Completed,,Bank Transfer,
P2681,2023-01-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 36, 6, 69","12.5, 1.2, 0.8, 0.1",229.9,Completed,,Bank Transfer,
P2682,2023-01-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 25, 10, 63","12.5, 1.2, 0.8, 0.1",119.3,Completed,,Bank Transfer,
P2683,2023-02-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 24, 10, 92","12.5, 1.2, 0.8, 0.1",121.0,Completed,,Bank Transfer,
P2684,2023-02-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 35, 10, 79","12.5, 1.2, 0.8, 0.1",157.9,Completed,,Bank Transfer,
P2685,2023-02-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 40, 8, 56","12.5, 1.2, 0.8, 0.1",297.5,Completed,,Bank Transfer,
P2686,2023-02-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 20, 10, 51","12.5, 1.2, 0.8, 0.1",174.6,Completed,,Bank Transfer,
P2687,2023-03-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 25, 9, 84","12.5, 1.2, 0.8, 0.1",108.1,Completed,,Bank Transfer,
P2688,2023-03-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 22, 9, 60","12.5, 1.2, 0.8, 0.1",177.1,Completed,,Bank Transfer,
P2689,2023-03-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 16, 6, 95","12.5, 1.2, 0.8, 0.1",146.0,Completed,,Bank Transfer,
P2690,2023-03-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 19, 5, 65","12.5, 1.2, 0.8, 0.1",220.8,Completed,,Bank Transfer,
P2691,2023-03-31,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 23, 9, 87","12.5, 1.2, 0.8, 0.1",181.0,Completed,,Bank Transfer,
P2692,2023-04-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 14, 9, 71","12.5, 1.2, 0.8, 0.1",218.6,Completed,,Bank Transfer,
P2693,2023-04-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 33, 6, 64","12.5, 1.2, 0.8, 0.1",125.8,Completed,,Bank Transfer,
P2694,2023-04-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 34, 6, 93","12.5, 1.2, 0.8, 0.1",142.4,Completed,,Bank Transfer,
P2695,2023-04-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 20, 6, 60","12.5, 1.2, 0.8, 0.1",247.3,Completed,,Bank Transfer,
P2696,2023-05-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 17, 7, 94","12.5, 1.2, 0.8, 0.1",272.9,Completed,,Bank Transfer,
P2697,2023-05-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 35, 5, 68","12.5, 1.2, 0.8, 0.1",240.3,Completed,,Bank Transfer,
P2698,2023-05-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 14, 7, 88","12.5, 1.2, 0.8, 0.1",268.7,Completed,,Bank Transfer,
P2699,2023-05-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 16, 6, 58","12.5, 1.2, 0.8, 0.1",104.8,Completed,,Bank Transfer,
P2700,2023-06-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 18, 8, 81","12.5, 1.2, 0.8, 0.1",186.1,Completed,,Bank Transfer,
P2701,2023-06-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 19, 8, 100","12.5, 1.2, 0.8, 0.1",126.7,Completed,,Bank Transfer,
P2702,2023-06-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 38, 5, 87","12.5, 1.2, 0.8, 0.1",245.8,Completed,,Bank Transfer,
P2703,2023-06-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 32, 7, 70","12.5, 1.2, 0.8, 0.1",201.0,Completed,,Bank Transfer,
P2704,2023-06-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 21, 10, 78","12.5, 1.2, 0.8, 0.1",241.0,Completed,,Bank Transfer,
P2705,2023-07-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 39, 6, 52","12.5, 1.2, 0.8, 0.1",131.8,Completed,,Bank Transfer,
P2706,2023-07-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 23, 5, 80","12.5, 1.2, 0.8, 0.1",114.6,Completed,,Bank Transfer,
P2707,2023-07-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 12, 6, 76","12.5, 1.2, 0.8, 0.1",189.3,Completed,,Bank Transfer,
P2708,2023-07-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 18, 7, 86","12.5, 1.2, 0.8, 0.1",210.8,Completed,,Bank Transfer,
P2709,2023-08-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 35, 8, 75","12.5, 1.2, 0.8, 0.1",218.4,Completed,,Bank Transfer,
P2710,2023-08-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 34, 6, 56","12.5, 1.2, 0.8, 0.1",151.2,Completed,,Bank Transfer,
P2711,2023-08-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 39, 10, 88","12.5, 1.2, 0.8, 0.1",213.6,Completed,,Bank Transfer,
P2712,2023-08-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 40, 10, 59","12.5, 1.2, 0.8, 0.1",149.4,Completed,,Bank Transfer,
P2713,2023-09-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 31, 10, 98","12.5, 1.2, 0.8, 0.1",305.0,Completed,,Bank Transfer,
P2714,2023-09-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 36, 8, 70","12.5, 1.2, 0.8, 0.1",119.1,Completed,,Bank Transfer,
P2715,2023-09-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 24, 10, 75","12.5, 1.2, 0.8, 0.1",106.8,Completed,,Bank Transfer,
P2716,2023-09-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 38, 6, 60","12.5, 1.2, 0.8, 0.1",156.4,Completed,,Bank Transfer,
P2717,2023-09-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 39, 9, 91","12.5, 1.2, 0.8, 0.1",175.6,Completed,,Bank Transfer,
P2718,2023-10-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 30, 10, 90","12.5, 1.2, 0.8, 0.1",203.0,Completed,,Bank Transfer,
P2719,2023-10-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 21, 8, 68","12.5, 1.2, 0.8, 0.1",100.9,Completed,,Bank Transfer,
P2720,2023-10-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 23, 9, 94","12.5, 1.2, 0.8, 0.1",219.2,Completed,,Bank Transfer,
P2721,2023-10-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 17, 10, 50","12.5, 1.2, 0.8, 0.1",233.4,Completed,,Bank Transfer,
P2722,2023-11-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 21, 7, 70","12.5, 1.2, 0.8, 0.1",200.3,Completed,,Bank Transfer,
P2723,2023-11-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 28, 7, 53","12.5, 1.2, 0.8, 0.1",232.0,Completed,,Bank Transfer,
P2724,2023-11-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 23, 6, 95","12.5, 1.2, 0.8, 0.1",154.4,Completed,,Bank Transfer,
P2725,2023-11-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 23, 5, 81","12.5, 1.2, 0.8, 0.1",227.2,Completed,,Bank Transfer,
P2726,2023-12-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 25, 9, 88","12.5, 1.2, 0.8, 0.1",296.0,Completed,,Bank Transfer,
P2727,2023-12-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 39, 6, 64","12.5, 1.2, 0.8, 0.1",233.0,Completed,,Bank Transfer,
P2728,2023-12-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 25, 8, 62","12.5, 1.2, 0.8, 0.1",155.1,Completed,,Bank Transfer,
P2729,2023-12-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 18, 10, 76","12.5, 1.2, 0.8, 0.1",112.2,Completed,,Bank Transfer,
P2730,2023-12-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 10, 9, 61","12.5, 1.2, 0.8, 0.1",100.3,Completed,,Bank Transfer,
P2731,2024-01-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 22, 9, 74","12.5, 1.2, 0.8, 0.1",191.0,Completed,,Bank Transfer,
P2732,2024-01-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 40, 8, 86","12.5, 1.2, 0.8, 0.1",175.5,Completed,,Bank Transfer,
P2733,2024-01-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 15, 10, 61","12.5, 1.2, 0.8, 0.1",94.6,Completed,,Bank Transfer,
P2734,2024-01-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 11, 9, 78","12.5, 1.2, 0.8, 0.1",140.7,Completed,,Bank Transfer,
P2735,2024-02-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 40, 7, 93","12.5, 1.2, 0.8, 0.1",262.9,Completed,,Bank Transfer,
P2736,2024-02-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 22, 5, 79","12.5, 1.2, 0.8, 0.1",100.8,Completed,,Bank Transfer,
P2737,2024-02-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 23, 10, 79","12.5, 1.2, 0.8, 0.1",118.5,Completed,,Bank Transfer,
P2738,2024-02-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 39, 10, 54","12.5, 1.2, 0.8, 0.1",122.7,Completed,,Bank Transfer,
P2739,2024-03-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 31, 5, 61","12.5, 1.2, 0.8, 0.1",234.8,Completed,,Bank Transfer,
P2740,2024-03-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 11, 6, 87","12.5, 1.2, 0.8, 0.1",101.7,Completed,,Bank Transfer,
P2741,2024-03-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 18, 7, 89","12.5, 1.2, 0.8, 0.1",173.6,Completed,,Bank Transfer,
P2742,2024-03-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 24, 8, 88","12.5, 1.2, 0.8, 0.1",119.0,Completed,,Bank Transfer,
P2743,2024-03-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 38, 6, 57","12.5, 1.2, 0.8, 0.1",306.1,Completed,,Bank Transfer,
P2744,2024-04-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 15, 10, 54","12.5, 1.2, 0.8, 0.1",243.9,Completed,,Bank Transfer,
P2745,2024-04-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 31, 6, 98","12.5, 1.2, 0.8, 0.1",189.3,Completed,,Bank Transfer,
P2746,2024-04-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 28, 10, 90","12.5, 1.2, 0.8, 0.1",200.6,Completed,,Bank Transfer,
P2747,2024-04-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 33, 9, 60","12.5, 1.2, 0.8, 0.1",140.3,Completed,,Bank Transfer,
P2748,2024-05-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 35, 10, 89","12.5, 1.2, 0.8, 0.1",271.4,Completed,,Bank Transfer,
P2749,2024-05-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 13, 5, 71","12.5, 1.2, 0.8, 0.1",139.2,Completed,,Bank Transfer,
P2750,2024-05-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 10, 8, 55","12.5, 1.2, 0.8, 0.1",173.9,Completed,,Bank Transfer,
P2751,2024-05-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 15, 8, 52","12.5, 1.2, 0.8, 0.1",154.6,Completed,,Bank Transfer,
P2752,2024-05-31,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 38, 9, 58","12.5, 1.2, 0.8, 0.1",133.6,Completed,,Bank Transfer,
P2753,2024-06-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 26, 6, 91","12.5, 1.2, 0.8, 0.1",157.6,Completed,,Bank Transfer,
P2754,2024-06-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 24, 10, 67","12.5, 1.2, 0.8, 0.1",281.0,Completed,,Bank Transfer,
P2755,2024-06-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 24, 5, 70","12.5, 1.2, 0.8, 0.1",164.8,Completed,,Bank Transfer,
P2756,2024-06-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 29, 9, 70","12.5, 1.2, 0.8, 0.1",224.0,Completed,,Bank Transfer,
P2757,2024-07-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 33, 9, 84","12.5, 1.2, 0.8, 0.1",305.2,Completed,,Bank Transfer,
P2758,2024-07-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 35, 6, 85","12.5, 1.2, 0.8, 0.1",292.8,Completed,,Bank Transfer,
P2759,2024-07-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 11, 8, 62","12.5, 1.2, 0.8, 0.1",138.3,Completed,,Bank Transfer,
P2760,2024-07-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 15, 10, 92","12.5, 1.2, 0.8, 0.1",147.7,Completed,,Bank Transfer,
P2761,2024-08-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 40, 5, 60","12.5, 1.2, 0.8, 0.1",120.5,Completed,,Bank Transfer,
P2762,2024-08-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 28, 9, 53","12.5, 1.2, 0.8, 0.1",271.1,Completed,,Bank Transfer,
